ortho_0,phon_0,lemme_0,cgram_0,genre_0,nombre_0,freqfilms2_0,infover_0,islem_0,p_cvcv_0,cgramortho_0
prodiges,pRodiZ,prodige,NOM,m,p,1.21,,0,CCVCVC,NOM
producteurs,pRodykt9R,producteur,NOM,m,p,3.19,,0,CCVCVCCVC,"ADJ,NOM"
productions,pRodyksj§,production,NOM,f,p,1.63,,0,CCVCVCCYV,NOM
produits,pRod8i,produit,NOM,m,p,14.17,,0,CCVCYV,"VER,ADJ,NOM"
professeurs,pRofEs9R,professeur,NOM,,p,8.35,,0,CCVCVCVC,NOM
professionnels,pRofEsjonEl,professionnel,NOM,m,p,4.29,,0,CCVCVCYVCVC,"ADJ,NOM"
profils,pRofil,profil,NOM,m,p,1.06,,0,CCVCVC,NOM
profits,pRofi,profit,NOM,m,p,2.04,,0,CCVCV,NOM
profondes,pRof§d,profond,ADJ,f,p,3.8,,0,CCVCVC,ADJ
profondeurs,pRof§d9R,profondeur,NOM,f,p,4.46,,0,CCVCVCVC,NOM
profonds,pRof§,profond,ADJ,m,p,2.19,,0,CCVCV,"ADJ,NOM"
profs,pROf,prof,NOM,,p,7.46,,0,CCVC,NOM
programmes,pRogRam,programme,NOM,m,p,4.95,,0,CCVCCVC,"NOM,VER"
progrès,pRogRE,progrès,NOM,m,,18.52,,1,CCVCCV,NOM
proies,pRwa,proie,NOM,f,p,1.42,,0,CCYV,NOM
projecteurs,pRoZEkt9R,projecteur,NOM,m,p,1.93,,0,CCVCVCCVC,NOM
projets,pRoZE,projet,NOM,m,p,25.41,,0,CCVCV,NOM
promenades,pROmnad,promenade,NOM,f,p,1.88,,0,CCVCCVC,NOM
promesses,pRomEs,promesse,NOM,f,p,11.75,,0,CCVCVC,NOM
promis,pRomi,promis,NOM,m,,19.93,,1,CCVCV,"VER,ADJ,NOM"
prophètes,pRofEt,prophète,NOM,m,p,2.83,,0,CCVCVC,NOM
prophéties,pRofesi,prophétie,NOM,f,p,1.66,,0,CCVCVCV,NOM
proportions,pRopORsj§,proportion,NOM,f,p,1.87,,0,CCVCVCCYV,NOM
propos,pRopo,propos,NOM,m,,115.21,,1,CCVCV,NOM
propositions,pRopozisj§,proposition,NOM,f,p,3.15,,0,CCVCVCVCYV,NOM
propres,pROpR,propre,NOM,m,p,1.84,,0,CCVCC,"ADJ,NOM"
propriétaires,pRopRijetER,propriétaire,NOM,,p,7.5,,0,CCVCCVYVCVC,NOM
propriétés,pRopRijete,propriété,NOM,f,p,3.52,,0,CCVCCVYVCV,NOM
propulseurs,pRopyls9R,propulseur,NOM,m,p,1.18,,0,CCVCVCCVC,NOM
pros,pRo,pro,NOM,,p,5,,0,CCV,NOM
prospectus,pROspEktys,prospectus,NOM,m,,2.06,,1,CCVCCVCCVC,NOM
prostituées,pROstit8e,prostitué,NOM,f,p,5.63,,0,CCVCCVCYV,"VER,NOM"
protéines,pRotein,protéine,NOM,f,p,2.71,,0,CCVCVVC,NOM
protestants,pRotEst@,protestant,NOM,m,p,1.79,,0,CCVCVCCV,"ADJ,NOM"
protestations,pRotEstasj§,protestation,NOM,f,p,1.45,,0,CCVCVCCVCYV,NOM
protocoles,pRotokOl,protocole,NOM,m,p,1.66,,0,CCVCVCVC,NOM
proverbes,pRovERb,proverbe,NOM,m,p,1,,0,CCVCVCC,NOM
provinces,pRov5s,province,NOM,f,p,1.79,,0,CCVCVC,NOM
provisions,pRovizj§,provision,NOM,f,p,6.45,,0,CCVCVCYV,NOM
prunes,pRyn,prune,NOM,f,p,1.87,,0,CCVC,NOM
psychiatres,psikjatR,psychiatre,NOM,,p,2.13,,0,CCVCYVCC,NOM
psychopathes,psikopat,psychopathe,NOM,,p,1.38,,0,CCVCVCVC,NOM
psys,psi,psy,NOM,,p,1.28,,0,CCV,NOM
publicités,pyblisite,publicité,NOM,f,p,1.18,,0,CVCCVCVCV,NOM
pubs,p9b,pub,NOM,,p,4.26,,0,CVC,NOM
puces,pys,puce,NOM,f,p,5.5,,0,CVC,NOM
puis,p8i,pouvoir,VER,,,146.64,ind:pre:1s;,0,CYV,"VER,ADV,CON"
puissances,p8is@s,puissance,NOM,f,p,3.33,,0,CYVCVC,NOM
puissants,p8is@,puissant,NOM,m,p,1.63,,0,CYVCV,"ADJ,NOM"
puisses,p8is,pouvoir,VER,,,13.79,sub:pre:2s;,0,CYVC,VER
puissiez,p8isje,pouvoir,VER,,,8.59,sub:pre:2p;,0,CYVCYV,VER
puissions,p8isj§,pouvoir,VER,,,6.2,sub:pre:1p;,0,CYVCYV,VER
puits,p8i,puits,NOM,m,,19.52,,1,CYV,NOM
pulls,pyl,pull,NOM,m,p,2.02,,0,CVC,NOM
pulsions,pylsj§,pulsion,NOM,f,p,2.96,,0,CVCCYV,NOM
punitions,pynisj§,punition,NOM,f,p,1.19,,0,CVCVCYV,NOM
putains,pyt5,putain,NOM,f,p,18.91,,0,CVCV,NOM
putes,pyt,pute,NOM,f,p,17.34,,0,CVC,NOM
putois,pytwa,putois,NOM,m,,1.06,,1,CVCYV,NOM
pyjamas,piZama,pyjama,NOM,m,p,1.01,,0,CVCVCV,NOM
pyramides,piRamid,pyramide,NOM,f,p,1.77,,0,CVCVCVC,NOM
quais,ke,quai,NOM,m,p,3.64,,0,CV,NOM
qualifications,kalifikasj§,qualification,NOM,f,p,1.78,,0,CVCVCVCVCYV,NOM
qualités,kalite,qualité,NOM,f,p,8.28,,0,CVCVCV,NOM
quantités,k@tite,quantité,NOM,f,p,1.63,,0,CVCVCV,NOM
quartiers,kaRtje,quartier,NOM,m,p,10.48,,0,CVCCYV,NOM
quarts,kaR,quart,NOM,m,p,2.43,,0,CVC,NOM
quelles,kEl,quelles,ADJ:int,f,p,46.92,,1,CVC,ADJ:int
quelques,kElk,quelques,ADJ:ind,,p,337.35,,1,CVCC,ADJ:ind
quels,kEl,quels,ADJ:int,m,p,56.44,,1,CVC,ADJ:int
querelles,k°REl,querelle,NOM,f,p,2.21,,0,CVCVC,"NOM,VER"
questions,kEstj§,question,NOM,f,p,118.19,,0,CVCCYV,NOM
queues,k2,queue,NOM,f,p,2.66,,0,CV,NOM
rabais,RabE,rabais,NOM,m,,1.57,,1,CVCV,NOM
raccourcis,RakuRsi,raccourci,NOM,m,p,1.21,,0,CVCVCCV,"ADJ,NOM,VER"
races,Ras,race,NOM,f,p,3.46,,0,CVC,NOM
racines,Rasin,racine,NOM,f,p,7.36,,0,CVCVC,NOM
racistes,Rasist,raciste,NOM,,p,1.18,,0,CVCVCC,"ADJ,NOM"
racontars,Rak§taR,racontar,NOM,m,p,1.08,,0,CVCVCVC,NOM
radars,RadaR,radar,NOM,m,p,2.31,,0,CVCVC,NOM
radiations,Radjasj§,radiation,NOM,f,p,4.17,,0,CVCYVCYV,NOM
radios,Radjo,radio,NOM,,p,6.92,,0,CVCYV,NOM
radis,Radi,radis,NOM,m,,1.81,,1,CVCV,NOM
rafraîchissements,RafReSis°m@,rafraîchissement,NOM,m,p,1.09,,0,CVCCVCVCVCV,NOM
ragots,Rago,ragot,NOM,m,p,5.6,,0,CVCV,"ADJ,NOM"
raids,REd,raid,NOM,m,p,1.16,,0,CVC,NOM
raisins,REz5,raisin,NOM,m,p,3.52,,0,CVCV,NOM
raisons,REz§,raison,NOM,f,p,43.67,,0,CVCV,NOM
ralentis,Ral@ti,ralenti,NOM,m,p,6.12,,0,CVCVCV,"NOM,VER"
ramassis,Ramasi,ramassis,NOM,m,,1.5,,1,CVCVCV,NOM
rames,Ram,rame,NOM,f,p,1.91,,0,CVC,"NOM,VER"
rangers,R@Z9R,ranger,NOM,m,p,2.36,,0,CVCVC,NOM
rangs,R@,rang,NOM,m,p,8.81,,0,CV,NOM
rapides,Rapid,rapide,NOM,,p,1.76,,0,CVCVC,"ADJ,NOM"
rapports,RapOR,rapport,NOM,m,p,24.51,,0,CVCVC,NOM
rares,RaR,rare,ADJ,,p,10.7,,0,CVC,ADJ
ratés,Rate,raté,NOM,m,p,1.27,,0,CVCV,"VER,ADJ,NOM"
rations,Rasj§,ration,NOM,f,p,1.3,,0,CVCYV,"NOM,VER"
rats,Ra,rat,NOM,m,p,21.39,,0,CV,NOM
ravages,RavaZ,ravage,NOM,m,p,2.04,,0,CVCVC,"NOM,VER"
raviolis,Ravjoli,ravioli,NOM,m,p,1.76,,0,CVCYVCV,NOM
ravisseurs,Ravis9R,ravisseur,NOM,m,p,3.52,,0,CVCVCVC,NOM
rayons,REj§,rayon,NOM,m,p,7.62,,0,CVYV,"VER,NOM"
rayures,RejyR,rayure,NOM,f,p,2.46,,0,CVYVC,NOM
réacteurs,Reakt9R,réacteur,NOM,m,p,1.62,,0,CVVCCVC,NOM
réactions,Reaksj§,réaction,NOM,f,p,5.17,,0,CVVCCYV,NOM
réalisateurs,Realizat9R,réalisateur,NOM,m,p,2.5,,0,CVVCVCVCVC,NOM
réalités,Realite,réalité,NOM,f,p,1.62,,0,CVVCVCV,NOM
rebelles,R°bEl,rebelle,NOM,,p,6.41,,0,CVCVC,"ADJ,NOM,VER"
recettes,R°sEt,recette,NOM,f,p,3,,0,CVCVC,NOM
recherches,R°SERS,recherche,NOM,f,p,28.6,,0,CVCVCC,"NOM,VER"
récits,Resi,récit,NOM,m,p,2.77,,0,CVCV,NOM
réclamations,Reklamasj§,réclamation,NOM,f,p,1.13,,0,CVCCVCVCYV,NOM
recoins,R°kw5,recoin,NOM,m,p,1.44,,0,CVCYV,NOM
récoltes,RekOlt,récolte,NOM,f,p,1.9,,0,CVCVCC,"NOM,VER"
recommandations,R°kom@dasj§,recommandation,NOM,f,p,2.3,,0,CVCVCVCVCYV,NOM
récompenses,Rek§p@s,récompense,NOM,f,p,1.27,,0,CVCVCVC,"NOM,VER"
records,R°kOR,record,NOM,m,p,3.2,,0,CVCVC,NOM
recours,R°kuR,recours,NOM,m,,6.45,,1,CVCVC,"VER,NOM"
recrues,R°kRy,recrue,NOM,f,p,2.87,,0,CVCCV,"ADJ,NOM"
reçus,R°sy,reçu,NOM,m,p,1.83,,0,CVCV,"VER,ADJ,NOM"
réductions,Redyksj§,réduction,NOM,f,p,1.14,,0,CVCVCCYV,NOM
références,RefeR@s,référence,NOM,f,p,3.91,,0,CVCVCVC,NOM
réflexes,ReflEks,réflexe,NOM,m,p,3.57,,0,CVCCVCC,"ADJ,NOM"
réflexions,ReflEksj§,réflexion,NOM,f,p,1.18,,0,CVCCVCCYV,NOM
réfugiés,RefyZje,réfugié,NOM,m,p,4.96,,0,CVCVCYV,"VER,ADJ,NOM"
refus,R°fy,refus,NOM,m,,9.02,,1,CVCV,NOM
regards,R°gaR,regard,NOM,m,p,8.96,,0,CVCVC,NOM
régions,ReZj§,région,NOM,f,p,2.36,,0,CVCYV,NOM
registres,R°ZistR,registre,NOM,m,p,2.23,,0,CVCVCCC,NOM
règlements,REgl°m@,règlement,NOM,m,p,1.87,,0,CVCCVCV,NOM
règles,REgl,règle,NOM,f,p,46.34,,0,CVCC,"NOM,VER"
regrets,R°gRE,regret,NOM,m,p,6.53,,0,CVCCV,NOM
reines,REn,reine,NOM,f,p,2.79,,0,CVC,NOM
reins,R5,rein,NOM,m,p,9.43,,0,CV,NOM
relais,R°lE,relais,NOM,m,,7.09,,1,CVCV,NOM
relations,R2lasj§,relation,NOM,f,p,30.92,,0,CVCVCYV,"NOM,VER"
relevés,R°l°ve,relevé,NOM,m,p,3.12,,0,CVCVCV,"VER,ADJ,NOM"
religieux,R°liZj2,religieux,NOM,m,,1.77,,1,CVCVCYV,"ADJ,NOM"
religions,R°liZj§,religion,NOM,f,p,1.81,,0,CVCVCYV,NOM
reliques,R°lik,relique,NOM,f,p,1.19,,0,CVCVC,NOM
remarques,R°maRk,remarque,NOM,f,p,3.59,,0,CVCVCC,"NOM,VER"
remèdes,R°mEd,remède,NOM,m,p,2.05,,0,CVCVC,NOM
remerciements,R°mERsim@,remerciement,NOM,m,p,2.99,,0,CVCVCCVCV,NOM
remords,R°mOR,remords,NOM,m,,10.67,,1,CVCVC,"VER,NOM"
remous,R°mu,remous,NOM,m,,1.49,,1,CVCV,NOM
remparts,R@paR,rempart,NOM,m,p,1.39,,0,CVCVC,NOM
renards,R°naR,renard,NOM,m,p,1.74,,0,CVCVC,NOM
rencards,R@kaR,rencard,NOM,m,p,1.14,,0,CVCVC,NOM
rencontres,R@k§tR,rencontre,NOM,f,p,5.07,,0,CVCVCC,"NOM,VER"
rendez-vous,R@devu,rendez-vous,NOM,m,,91.95,,1,CVCVCV,NOM
rênes,REn,rêne,NOM,f,p,2.21,,0,CVC,NOM
renforts,R@fOR,renfort,NOM,m,p,13.91,,0,CVCVC,NOM
renseignements,R@sEN°m@,renseignement,NOM,m,p,13.91,,0,CVCVCVCV,NOM
réparations,RepaRasj§,réparation,NOM,f,p,3.28,,0,CVCVCVCYV,NOM
repas,R°pa,repas,NOM,m,,48.53,,1,CVCV,NOM
repères,R°pER,repère,NOM,m,p,1.09,,0,CVCVC,"NOM,VER"
répétitions,Repetisj§,répétition,NOM,f,p,3.75,,0,CVCVCVCYV,NOM
répliques,Replik,réplique,NOM,f,p,2.78,,0,CVCCVC,"NOM,VER"
réponses,Rep§s,réponse,NOM,f,p,17.87,,0,CVCVC,NOM
reportages,R°pORtaZ,reportage,NOM,m,p,1.09,,0,CVCVCCVC,NOM
reporters,R°pORtER,reporter,NOM,m,p,2.11,,0,CVCVCCVC,NOM
repos,R°po,repos,NOM,m,,42.29,,1,CVCV,NOM
représentants,R°pRez@t@,représentant,NOM,m,p,3.59,,0,CVCCVCVCV,NOM
représentations,R°pRez@tasj§,représentation,NOM,f,p,1.07,,0,CVCCVCVCVCYV,NOM
reproches,R°pROS,reproche,NOM,m,p,3.13,,0,CVCCVC,"NOM,VER"
reptiles,REptil,reptile,NOM,m,p,1.56,,0,CVCCVC,NOM
républicains,Repyblik5,républicain,NOM,m,p,3.67,,0,CVCVCCVCV,"ADJ,NOM"
requêtes,R°kEt,requête,NOM,f,p,1.07,,0,CVCVC,NOM
requins,R°k5,requin,NOM,m,p,4.09,,0,CVCV,NOM
réseaux,Rezo,réseau,NOM,m,p,1.18,,0,CVCV,NOM
réservations,RezERvasj§,réservation,NOM,f,p,1.29,,0,CVCVCCVCYV,NOM
réserves,RezERv,réserve,NOM,f,p,6.64,,0,CVCVCC,"NOM,VER"
réservoirs,RezERvwaR,réservoir,NOM,m,p,1.7,,0,CVCVCCYVC,NOM
résidents,Rezid@,résident,NOM,m,p,1.08,,0,CVCVCV,"ADJ,NOM"
résidus,Rezidy,résidu,NOM,m,p,1.83,,0,CVCVCV,NOM
résolutions,Rezolysj§,résolution,NOM,f,p,1.27,,0,CVCVCVCYV,NOM
respects,REspE,respect,NOM,m,p,4.32,,0,CVCCV,NOM
responsabilités,REsp§sabilite,responsabilité,NOM,f,p,11.42,,0,CVCCVCVCVCVCV,NOM
responsables,REsp§sabl,responsable,NOM,,p,4.63,,0,CVCCVCVCC,"ADJ,NOM"
ressorts,R°sOR,ressort,NOM,m,p,1.27,,0,CVCVC,NOM
ressources,R°suRs,ressource,NOM,f,p,7.68,,0,CVCVCC,NOM
restaurants,REstoR@,restaurant,NOM,m,p,5.75,,0,CVCCVCV,NOM
restes,REst,reste,NOM,m,p,11.44,,0,CVCC,"NOM,VER"
restos,REsto,resto,NOM,m,p,1.1,,0,CVCCV,NOM
résultats,Rezylta,résultat,NOM,m,p,34.31,,0,CVCVCCV,NOM
retraites,R°tREt,retraite,NOM,f,p,1.16,,0,CVCCVC,NOM
rétrovirus,RetRoviRys,rétrovirus,NOM,m,,1.11,,1,CVCCVCVCVC,NOM
réunions,Reynj§,réunion,NOM,f,p,7.66,,0,CVVCYV,NOM
révélations,Revelasj§,révélation,NOM,f,p,2.67,,0,CVCVCVCYV,NOM
revendications,R°v@dikasj§,revendication,NOM,f,p,1.04,,0,CVCVCVCVCYV,NOM
revenus,R°v°ny,revenu,NOM,m,p,4.49,,0,CVCVCV,"VER,ADJ,NOM"
revers,R°vER,revers,NOM,m,,3.6,,1,CVCVC,NOM
rêves,REv,rêve,NOM,m,p,59.35,,0,CVC,"NOM,VER"
révolutionnaires,RevolysjonER,révolutionnaire,NOM,,p,1.68,,0,CVCVCVCYVCVC,"ADJ,NOM"
révolutions,Revolysj§,révolution,NOM,f,p,1.94,,0,CVCVCVCYV,NOM
revolvers,RevOlvER,revolver,NOM,m,p,2.69,,0,CVCVCCVC,NOM
revues,R°vy,revue,NOM,f,p,2.31,,0,CVCV,"VER,ADJ,NOM"
rex,REks,rex,NOM,m,,10.57,,1,CVCC,NOM
rhinocéros,RinoseROs,rhinocéros,NOM,m,,2.51,,1,CVCVCVCVC,NOM
rhumatismes,Rymatizm,rhumatisme,NOM,m,p,1.35,,0,CVCVCVCC,NOM
ricains,Rik5,ricain,NOM,m,p,2.22,,0,CVCV,"ADJ,NOM"
richards,RiSaR,richard,NOM,m,p,1.14,,0,CVCVC,"ADJ,NOM"
riches,RiS,riche,NOM,,p,13.83,,0,CVC,"ADJ,NOM"
richesses,RiSEs,richesse,NOM,f,p,4.76,,0,CVCVC,NOM
rideaux,Rido,rideau,NOM,m,p,8.29,,0,CVCV,NOM
rides,Rid,ride,NOM,f,p,3.02,,0,CVC,"NOM,VER"
rigolos,Rigolo,rigolo,NOM,m,p,1.17,,0,CVCVCV,"ADJ,NOM"
rimes,Rim,rime,NOM,f,p,1.75,,0,CVC,"NOM,VER"
ripoux,Ripu,ripoux,NOM,m,p,1.54,,1,CVCV,NOM
rires,RiR,rire,NOM,m,p,16.09,,0,CVC,NOM
ris,Ri,ris,NOM,m,,1.5,,1,CV,"VER,NOM"
risques,Risk,risque,NOM,m,p,23.36,,0,CVCC,"NOM,VER"
ritals,Rital,rital,NOM,m,p,1.16,,0,CVCVC,NOM
rites,Rit,rite,NOM,m,p,1.66,,0,CVC,NOM
rituels,Rit8El,rituel,NOM,m,p,1.79,,0,CVCYVC,"ADJ,NOM"
rivages,RivaZ,rivage,NOM,m,p,1.08,,0,CVCVC,NOM
rives,Riv,rive,NOM,f,p,1.89,,0,CVC,NOM
rivières,RivjER,rivière,NOM,f,p,4.56,,0,CVCYVC,NOM
riz,Ri,riz,NOM,m,,18.49,,1,CV,NOM
rizières,RizjER,rizière,NOM,f,p,1.15,,0,CVCYVC,NOM
robes,ROb,robe,NOM,f,p,11.71,,0,CVC,NOM
robots,Robo,robot,NOM,m,p,7.92,,0,CVCV,NOM
rochers,RoSe,rocher,NOM,m,p,6.61,,0,CVCV,NOM
roches,ROS,roche,NOM,f,p,2.13,,0,CVC,NOM
rognons,RoN§,rognon,NOM,m,p,1.06,,0,CVCV,NOM
rois,Rwa,roi,NOM,m,p,11.19,,0,CYV,NOM
rôles,Rol,rôle,NOM,m,p,8.18,,0,CVC,NOM
romans,Rom@,roman,NOM,m,p,5.94,,0,CVCV,"ADJ,NOM"
rondes,R§d,ronde,NOM,f,p,1.61,,0,CVC,"ADJ,NOM"
ronds,R§,rond,NOM,m,p,1.73,,0,CV,"ADJ,NOM"
roubles,Rubl,rouble,NOM,m,p,6.66,,0,CVCC,NOM
roues,Ru,roue,NOM,f,p,8.38,,0,CV,"NOM,VER"
rouges,RuZ,rouge,NOM,,p,4.21,,0,CVC,"ADJ,NOM"
rouleaux,Rulo,rouleau,NOM,m,p,2.06,,0,CVCV,NOM
roulettes,RulEt,roulette,NOM,f,p,3.05,,0,CVCVC,NOM
rounds,Rund,round,NOM,m,p,1.84,,0,CVCC,NOM
roupies,Rupi,roupie,NOM,f,p,1.01,,0,CVCV,NOM
routes,Rut,route,NOM,f,p,13.89,,0,CVC,NOM
royaumes,Rwajom,royaume,NOM,m,p,3.62,,0,CYVYVC,NOM
rubans,Ryb@,ruban,NOM,m,p,1.93,,0,CVCV,NOM
rubis,Rybi,rubis,NOM,m,,2.22,,1,CVCV,"ADJ,NOM"
ruelles,R8El,ruelle,NOM,f,p,2.21,,0,CYVC,NOM
rues,Ry,rue,NOM,,p,30.46,,0,CV,"NOM,VER"
ruines,R8in,ruine,NOM,f,p,8.7,,0,CYVC,"NOM,VER"
ruisseaux,R8iso,ruisseau,NOM,m,p,1.4,,0,CYVCV,NOM
rumeurs,Rym9R,rumeur,NOM,f,p,11.96,,0,CVCVC,NOM
runes,Ryn,rune,NOM,f,p,1.32,,0,CVC,NOM
russes,Rys,russe,NOM,,p,19.76,,0,CVC,"ADJ,NOM"
rythmes,Ritm,rythme,NOM,m,p,1.28,,0,CVCC,NOM
sables,sabl,sable,NOM,m,p,2.09,,0,CVCC,NOM
sabots,sabo,sabot,NOM,m,p,3.16,,0,CVCV,NOM
sabres,sabR,sabre,NOM,m,p,1.5,,0,CVCC,"NOM,VER"
sachets,saSE,sachet,NOM,m,p,1.53,,0,CVCV,NOM
sacrifices,sakRifis,sacrifice,NOM,m,p,7.21,,0,CVCCVCVC,NOM
sacs,sak,sac,NOM,m,p,18.64,,0,CVC,NOM
sages,saZ,sage,NOM,,p,2.16,,0,CVC,"ADJ,NOM"
saints,s5,saint,NOM,m,p,9.69,,0,CV,"ADJ,NOM"
saisies,sezi,saisie,NOM,f,p,1.02,,0,CVCV,"ADJ,NOM,VER"
saisons,sEz§,saison,NOM,f,p,3.23,,0,CVCV,NOM
salades,salad,salade,NOM,f,p,5.92,,0,CVCVC,NOM
salaires,salER,salaire,NOM,m,p,3.44,,0,CVCVC,NOM
salauds,salo,salaud,NOM,m,p,20.66,,0,CVCV,"ADJ,NOM"
saletés,sal°te,saleté,NOM,f,p,5.59,,0,CVCVCV,NOM
salles,sal,salle,NOM,f,p,5.81,,0,CVC,NOM
salons,sal§,salon,NOM,m,p,2.19,,0,CVCV,"VER,NOM"
salopards,salopaR,salopard,NOM,m,p,5.38,,0,CVCVCVC,NOM
saloperies,salOp°Ri,saloperie,NOM,f,p,5.89,,0,CVCVCVCV,NOM
salopes,salOp,salope,NOM,f,p,4.42,,0,CVCVC,NOM
salutations,salytasj§,salutation,NOM,f,p,5.55,,0,CVCVCVCYV,NOM
samedis,sam°di,samedi,NOM,m,p,2.03,,0,CVCVCV,NOM
sanctions,s@ksj§,sanction,NOM,f,p,1.12,,0,CVCCYV,NOM
sandales,s@dal,sandale,NOM,f,p,2.99,,0,CVCVC,NOM
sangliers,s@glije,sanglier,NOM,m,p,1.47,,0,CVCCVYV,NOM
sanglots,s@glo,sanglot,NOM,m,p,3.49,,0,CVCCV,NOM
sangsues,s@sy,sangsue,NOM,f,p,1.85,,0,CVCV,NOM
sans,s@,sans,PRE,,,1003.44,,1,CV,PRE
sarcasmes,saRkasm,sarcasme,NOM,m,p,1.24,,0,CVCCVCC,NOM
sardines,saRdin,sardine,NOM,f,p,3.04,,0,CVCCVC,NOM
sas,sa,sas,NOM,m,,3.26,,1,CV,NOM
satellites,satelit,satellite,NOM,m,p,2.79,,0,CVCVCVC,NOM
saucisses,sosis,saucisse,NOM,f,p,8.53,,0,CVCVC,NOM
sauterelles,sot°REl,sauterelle,NOM,f,p,1.67,,0,CVCVCVC,NOM
sauts,so,saut,NOM,m,p,1.23,,0,CV,NOM
sauvages,sovaZ,sauvage,NOM,,p,6.85,,0,CVCVC,"ADJ,NOM"
savants,sav@,savant,NOM,m,p,2.42,,0,CVCV,"ADJ,NOM"
savons,sav§,savon,NOM,m,p,1.02,,0,CVCV,"VER,NOM"
scandales,sk@dal,scandale,NOM,m,p,1.84,,0,CCVCVC,NOM
scanners,skanER,scanner,NOM,m,p,1.66,,0,CCVCVC,NOM
scellés,sele,scellé,NOM,m,p,1.58,,0,CVCV,"VER,ADJ,NOM"
scénarios,senaRjo,scénario,NOM,m,p,2.44,,0,CVCVCYV,NOM
scènes,sEn,scène,NOM,f,p,11.3,,0,CVC,NOM
schémas,Sema,schéma,NOM,m,p,1.01,,0,CVCV,NOM
schillings,SiliG,schilling,NOM,m,p,1.29,,0,CVCVC,NOM
schnaps,Snaps,schnaps,NOM,m,,1.86,,1,CCVCC,NOM
sciences,sj@s,science,NOM,f,p,7.69,,0,CYVC,NOM
scientifiques,sj@tifik,scientifique,NOM,,p,6.4,,0,CYVCVCVC,"ADJ,NOM"
scorpions,skORpj§,scorpion,NOM,m,p,1.75,,0,CCVCCYV,NOM
scouts,skut,scout,NOM,m,p,2.48,,0,CCVC,"ADJ,NOM"
scribes,skRib,scribe,NOM,m,p,1.4,,0,CCCVC,NOM
scrubs,skR9b,scrub,NOM,m,p,2.66,,0,CCCVC,NOM
scrupules,skRypyl,scrupule,NOM,m,p,5.71,,0,CCCVCVC,NOM
sculptures,skyltyR,sculpture,NOM,f,p,1.64,,0,CCVCCVC,NOM
séances,se@s,séance,NOM,f,p,4.43,,0,CVVC,NOM
seaux,so,seau,NOM,m,p,2,,0,CV,NOM
secondes,s°g§d,seconde,NOM,f,p,52.2,,0,CVCVC,"ADJ,NOM,VER"
secours,s°kuR,secours,NOM,m,,70.36,,1,CVCVC,"VER,NOM"
secousses,s°kus,secousse,NOM,f,p,1.15,,0,CVCVC,NOM
secrétaires,s°kRetER,secrétaire,NOM,,p,1.79,,0,CVCCVCVC,NOM
secrets,s°kRE,secret,NOM,m,p,22.15,,0,CVCCV,"ADJ,NOM"
secteurs,sekt9R,secteur,NOM,m,p,1.93,,0,CVCCVC,NOM
sections,seksj§,section,NOM,f,p,2.31,,0,CVCCYV,NOM
sédatifs,sedatif,sédatif,NOM,m,p,1.13,,0,CVCVCVC,"ADJ,NOM"
seigneurs,sEN9R,seigneur,NOM,m,p,6.1,,0,CVCVC,NOM
seins,s5,sein,NOM,m,p,27.97,,0,CV,NOM
selles,sEl,selle,NOM,f,p,1.36,,0,CVC,"NOM,VER"
semaines,s°mEn,semaine,NOM,f,p,104.84,,0,CVCVC,NOM
semblables,s@blabl,semblable,NOM,,p,3.17,,0,CVCCVCC,"ADJ,NOM"
semelles,s°mEl,semelle,NOM,f,p,1.27,,0,CVCVC,NOM
sénateurs,senat9R,sénateur,NOM,m,p,4.48,,0,CVCVCVC,NOM
sensations,s@sasj§,sensation,NOM,f,p,4.06,,0,CVCVCYV,NOM
sentiers,s@tje,sentier,NOM,m,p,1.85,,0,CVCYV,NOM
sentiments,s@tim@,sentiment,NOM,m,p,38.86,,0,CVCVCV,NOM
sentinelles,s@tinEl,sentinelle,NOM,f,p,1.59,,0,CVCVCVC,NOM
séquelles,sekEl,séquelle,NOM,f,p,1.21,,0,CVCVC,NOM
séquences,sek@s,séquence,NOM,f,p,1.59,,0,CVCVC,NOM
serais,s°RE,être,AUX,,,45.02,cnd:pre:2s;,0,CVCV,"AUX,VER"
seras,s°Ra,être,AUX,,,25.57,ind:fut:2s;,0,CVCV,"AUX,VER"
serbes,sERb,serbe,NOM,,p,2.31,,0,CVCC,"ADJ,NOM"
serez,s°Re,être,AUX,,,26.65,ind:fut:2p;,0,CVCV,"AUX,VER"
séries,seRi,série,NOM,f,p,3.19,,0,CVCV,NOM
sérieux,seRj2,sérieux,NOM,m,,27.58,,1,CVCYV,"ADJ,NOM"
seriez,s°Rje,être,AUX,,,6.69,cnd:pre:2p;,0,CVCYV,"AUX,VER"
seringues,s°R5g,seringue,NOM,f,p,1.76,,0,CVCVC,NOM
serions,s°Rj§,être,AUX,,,2.56,cnd:pre:1p;,0,CVCYV,"AUX,VER"
serments,sERm@,serment,NOM,m,p,3.01,,0,CVCCV,NOM
sermons,sERm§,sermon,NOM,m,p,3.22,,0,CVCCV,NOM
serons,s°R§,être,AUX,,,8.5,ind:fut:1p;,0,CVCV,"AUX,VER"
serpents,sERp@,serpent,NOM,m,p,11.29,,0,CVCCV,NOM
serres,sER,serre,NOM,f,p,1.49,,0,CVC,"NOM,VER"
serrures,seRyR,serrure,NOM,f,p,2.67,,0,CVCVC,NOM
