ortho;lemme;lexique_tag;google_tag
ose;oser;VER;VERB
oser;oser;VER;VERB
osera;oser;VER;VERB
oserai;oser;VER;VERB
oserais;oser;VER;VERB
oseras;oser;VER;VERB
oses;oser;VER;VERB
osez;oser;VER;VERB
osé;oser;VER;VERB
ouverte;ouvrir;VER;VERB
ouvertes;ouvrir;VER;VERB
ouverts;ouvrir;VER;VERB
ouvrais;ouvrir;VER;VERB
ouvre;ouvrir;VER;VERB
ouvres;ouvrir;VER;VERB
ouvrez;ouvrir;VER;VERB
ouvrir;ouvrir;VER;VERB
ouvrira;ouvrir;VER;VERB
ouvrirai;ouvrir;VER;VERB
ouïe;ouïr;VER;VERB
oyez;ouïr;VER;VERB
uni;unir;VER;VERB
unir;unir;VER;VERB
unis;unir;VER;VERB
use;user;VER;VERB
user;user;VER;VERB
usé;user;VER;VERB
usés;user;VER;VERB
échauffer;échauffer;VER;VERB
écrire;écrire;VER;VERB
écris;écrire;VER;VERB
écrits;écrire;VER;VERB
écrivais;écrire;VER;VERB
écrivez;écrire;VER;VERB
égale;égaler;VER;VERB
égaler;égaler;VER;VERB
élire;élire;VER;VERB
élis;élire;VER;VERB
émis;émettre;VER;VERB
épie;épier;VER;VERB
épris;éprendre;VER;VERB
établi;établir;VER;VERB
établie;établir;VER;VERB
établir;établir;VER;VERB
établis;établir;VER;VERB
étendre;étendre;VER;VERB
étends;étendre;VER;VERB
étendu;étendre;VER;VERB
étendue;étendre;VER;VERB
étiez;être;VER;VERB
été;être;VER;VERB
éveille;éveiller;VER;VERB
éveiller;éveiller;VER;VERB
éveillé;éveiller;VER;VERB
éveillée;éveiller;VER;VERB
évolue;évoluer;VER;VERB
êtes;être;VER;VERB
être;être;VER;VERB
ôte;ôter;VER;VERB
ôter;ôter;VER;VERB
ôtez;ôter;VER;VERB
ôté;ôter;VER;VERB
sautée;sauter;VER;VERB
sauté;sauter;VER;VERB
sautez;sauter;VER;VERB
sauter;sauter;VER;VERB
voté;voter;VER;VERB
votez;voter;VER;VERB
voter;voter;VER;VERB
fauté;fauter;VER;VERB
coté;coter;VER;VERB
doté;doter;VER;VERB
botté;botter;VER;VERB
botter;botter;VER;VERB
noté;noter;VER;VERB
notez;noter;VER;VERB
noter;noter;VER;VERB
mettre;mettre;VER;VERB
naître;naître;VER;VERB
mettes;mettre;VER;VERB
mettent;mettre;VER;VERB
mette;mettre;VER;VERB
jettes;jeter;VER;VERB
jettent;jeter;VER;VERB
jette;jeter;VER;VERB
fête;fêter;VER;VERB
faites;faire;VER;VERB
pète;péter;VER;VERB
guettent;guetter;VER;VERB
guette;guetter;VER;VERB
réveillés;réveiller;VER;VERB
réveillée;réveiller;VER;VERB
réveillé;réveiller;VER;VERB
réveiller;réveiller;VER;VERB
réveilles;réveiller;VER;VERB
réveillent;réveiller;VER;VERB
réveille;réveiller;VER;VERB
fêté;fêter;VER;VERB
fêter;fêter;VER;VERB
pété;péter;VER;VERB
péter;péter;VER;VERB
guetter;guetter;VER;VERB
détendu;détendre;VER;VERB
détendre;détendre;VER;VERB
détends;détendre;VER;VERB
rétablir;rétablir;VER;VERB
rétablie;rétablir;VER;VERB
rétabli;rétablir;VER;VERB
délires;délirer;VER;VERB
délire;délirer;VER;VERB
régaler;régaler;VER;VERB
régale;régaler;VER;VERB
vécus;vivre;VER;VERB
vécue;vivre;VER;VERB
vécu;vivre;VER;VERB
décrivez;décrire;VER;VERB
décris;décrire;VER;VERB
décrire;décrire;VER;VERB
décolle;décoller;VER;VERB
réchauffer;réchauffer;VER;VERB
dames;damer;VER;VERB
dame;damer;VER;VERB
rame;ramer;VER;VERB
nagé;nager;VER;VERB
nager;nager;VER;VERB
nage;nager;VER;VERB
boites;boiter;VER;VERB
boite;boiter;VER;VERB
rusé;ruser;VER;VERB
punir;punir;VER;VERB
muni;munir;VER;VERB
punis;punir;VER;VERB
punie;punir;VER;VERB
puni;punir;VER;VERB
soyez;être;VER;VERB
voyez;voir;VER;VERB
noyés;noyer;VER;VERB
noyée;noyer;VER;VERB
noyé;noyer;VER;VERB
noyer;noyer;VER;VERB
couvrirai;couvrir;VER;VERB
couvrira;couvrir;VER;VERB
couvrir;couvrir;VER;VERB
rouvrir;rouvrir;VER;VERB
couvrez;couvrir;VER;VERB
couvres;couvrir;VER;VERB
couvre;couvrir;VER;VERB
couvertes;couvrir;VER;VERB
couverte;couvrir;VER;VERB
couverts;couvrir;VER;VERB
foutre;foutre;VER;VERB
jouis;jouir;VER;VERB
joui;jouir;VER;VERB
loue;louer;VER;VERB
joues;jouer;VER;VERB
joue;jouer;VER;VERB
fous;foutre;VER;VERB
poserai;poser;VER;VERB
causera;causer;VER;VERB
posera;poser;VER;VERB
causés;causer;VER;VERB
causée;causer;VER;VERB
causé;causer;VER;VERB
causez;causer;VER;VERB
causer;causer;VER;VERB
posés;poser;VER;VERB
posées;poser;VER;VERB
posée;poser;VER;VERB
posé;poser;VER;VERB
posez;poser;VER;VERB
poser;poser;VER;VERB
causes;causer;VER;VERB
cause;causer;VER;VERB
poses;poser;VER;VERB
pose;poser;VER;VERB
posais;poser;VER;VERB
bosses;bosser;VER;VERB
bosse;bosser;VER;VERB
sortis;sortir;VER;VERB
sorties;sortir;VER;VERB
sortie;sortir;VER;VERB
sorti;sortir;VER;VERB
forge;forger;VER;VERB
mordre;mordre;VER;VERB
tordre;tordre;VER;VERB
morts;mourir;VER;VERB
mords;mordre;VER;VERB
sors;sortir;VER;VERB
dors;dormir;VER;VERB
tords;tordre;VER;VERB
fonde;fonder;VER;VERB
fonces;foncer;VER;VERB
fonce;foncer;VER;VERB
fonds;fondre;VER;VERB
romps;rompre;VER;VERB
vomis;vomir;VER;VERB
vomi;vomir;VER;VERB
commis;commettre;VER;VERB
moquée;moquer;VER;VERB
moqué;moquer;VER;VERB
moquez;moquer;VER;VERB
moquer;moquer;VER;VERB
choqués;choquer;VER;VERB
choquée;choquer;VER;VERB
choqué;choquer;VER;VERB
choquer;choquer;VER;VERB
sois;être;VER;VERB
vois;voir;VER;VERB
voies;voir;VER;VERB
voie;voir;VER;VERB
bois;boire;VER;VERB
noie;noyer;VER;VERB
coffré;coffrer;VER;VERB
coffrer;coffrer;VER;VERB
coffre;coffrer;VER;VERB
veuilles;vouloir;VER;VERB
veuillent;vouloir;VER;VERB
veuille;vouloir;VER;VERB
cueille;cueillir;VER;VERB
livres;livrer;VER;VERB
livre;livrer;VER;VERB
vivre;vivre;VER;VERB
dirons;dire;VER;VERB
tirons;tirer;VER;VERB
diriez;dire;VER;VERB
cirées;cirer;VER;VERB
cirer;cirer;VER;VERB
virés;virer;VER;VERB
virée;virer;VER;VERB
viré;virer;VER;VERB
virez;virer;VER;VERB
virer;virer;VER;VERB
direz;dire;VER;VERB
tirés;tirer;VER;VERB
tirées;tirer;VER;VERB
tirée;tirer;VER;VERB
tiré;tirer;VER;VERB
tirez;tirer;VER;VERB
tirer;tirer;VER;VERB
lirai;lire;VER;VERB
dirais;dire;VER;VERB
dirai;dire;VER;VERB
tirais;tirer;VER;VERB
liras;lire;VER;VERB
lira;lire;VER;VERB
diras;dire;VER;VERB
dira;dire;VER;VERB
rira;rire;VER;VERB
tira;tirer;VER;VERB
limitée;limiter;VER;VERB
limité;limiter;VER;VERB
limiter;limiter;VER;VERB
limite;limiter;VER;VERB
files;filer;VER;VERB
file;filer;VER;VERB
pile;piler;VER;VERB
vidée;vider;VER;VERB
vidé;vider;VER;VERB
videz;vider;VER;VERB
vider;vider;VER;VERB
rider;rider;VER;VERB
guidés;guider;VER;VERB
guidée;guider;VER;VERB
guidé;guider;VER;VERB
guider;guider;VER;VERB
sautes;sauter;VER;VERB
sautent;sauter;VER;VERB
saute;sauter;VER;VERB
méritée;mériter;VER;VERB
mérité;mériter;VER;VERB
méritez;mériter;VER;VERB
mériter;mériter;VER;VERB
mérites;mériter;VER;VERB
méritent;mériter;VER;VERB
mérite;mériter;VER;VERB
viennes;venir;VER;VERB
vienne;venir;VER;VERB
tiennes;tenir;VER;VERB
tienne;tenir;VER;VERB
sommes;être;VER;VERB
somme;sommer;VER;VERB
nomme;nommer;VER;VERB
meurs;mourir;VER;VERB
meures;mourir;VER;VERB
meure;mourir;VER;VERB
rhabillez;rhabiller;VER;VERB
rhabiller;rhabiller;VER;VERB
jures;jurer;VER;VERB
jure;jurer;VER;VERB
dure;durer;VER;VERB
lus;lire;VER;VERB
lues;lire;VER;VERB
lue;lire;VER;VERB
lu;lire;VER;VERB
chu;choir;VER;VERB
sus;savoir;VER;VERB
su;savoir;VER;VERB
vus;voir;VER;VERB
vues;voir;VER;VERB
vue;voir;VER;VERB
vu;voir;VER;VERB
fus;être;VER;VERB
dû;devoir;VER;VERB
dues;devoir;VER;VERB
due;devoir;VER;VERB
bu;boire;VER;VERB
rue;ruer;VER;VERB
pues;puer;VER;VERB
pue;puer;VER;VERB
pu;pouvoir;VER;VERB
tues;tuer;VER;VERB
tue;tuer;VER;VERB
tu;taire;VER;VERB
restes;rester;VER;VERB
restent;rester;VER;VERB
reste;rester;VER;VERB
teste;tester;VER;VERB
laissais;laisser;VER;VERB
serrée;serrer;VER;VERB
serré;serrer;VER;VERB
serrez;serrer;VER;VERB
verrez;voir;VER;VERB
paierez;payer;VER;VERB
renvoyés;renvoyer;VER;VERB
renvoyée;renvoyer;VER;VERB
renvoyé;renvoyer;VER;VERB
renvoyez;renvoyer;VER;VERB
renvoyer;renvoyer;VER;VERB
renvoie;renvoyer;VER;VERB
renverra;renvoyer;VER;VERB
rentrons;rentrer;VER;VERB
rentrerez;rentrer;VER;VERB
rentrerais;rentrer;VER;VERB
rentrerai;rentrer;VER;VERB
rentreras;rentrer;VER;VERB
rentrera;rentrer;VER;VERB
rentrés;rentrer;VER;VERB
rentrée;rentrer;VER;VERB
rentré;rentrer;VER;VERB
rentrez;rentrer;VER;VERB
rentrer;rentrer;VER;VERB
rentrais;rentrer;VER;VERB
rentra;rentrer;VER;VERB
sentiez;sentir;VER;VERB
renseignée;renseigner;VER;VERB
renseigné;renseigner;VER;VERB
renseigner;renseigner;VER;VERB
renseigne;renseigner;VER;VERB
renferme;renfermer;VER;VERB
rendors;rendormir;VER;VERB
rendormir;rendormir;VER;VERB
remporté;remporter;VER;VERB
remporter;remporter;VER;VERB
remporte;remporter;VER;VERB
remplis;remplir;VER;VERB
rempli;remplir;VER;VERB
remballe;remballer;VER;VERB
défais;défaire;VER;VERB
gêner;gêner;VER;VERB
peiné;peiner;VER;VERB
veillez;veiller;VER;VERB
savons;savoir;VER;VERB
savoir;savoir;VER;VERB
ravoir;ravoir;VER;VERB
ravis;ravir;VER;VERB
ravie;ravir;VER;VERB
ravi;ravir;VER;VERB
savions;savoir;VER;VERB
saviez;savoir;VER;VERB
lavée;laver;VER;VERB
lavé;laver;VER;VERB
lavez;laver;VER;VERB
laver;laver;VER;VERB
savez;savoir;VER;VERB
bavé;baver;VER;VERB
baver;baver;VER;VERB
lavais;laver;VER;VERB
savais;savoir;VER;VERB
saurons;savoir;VER;VERB
saurons;saurer;VER;VERB
sauriez;savoir;VER;VERB
sauriez;saurer;VER;VERB
saurez;savoir;VER;VERB
saurez;saurer;VER;VERB
saurais;savoir;VER;VERB
saurais;saurer;VER;VERB
saurai;savoir;VER;VERB
sauras;savoir;VER;VERB
saura;savoir;VER;VERB
vaux;valoir;VER;VERB
rattraperai;rattraper;VER;VERB
rattrapera;rattraper;VER;VERB
rattrapé;rattraper;VER;VERB
rattrapez;rattraper;VER;VERB
rattraper;rattraper;VER;VERB
rattrape;rattraper;VER;VERB
battrais;battre;VER;VERB
battrai;battre;VER;VERB
bâtir;bâtir;VER;VERB
bâtirai;bâtir;VER;VERB
matez;mater;VER;VERB
mater;mater;VER;VERB
dater;dater;VER;VERB
battez;battre;VER;VERB
ratée;rater;VER;VERB
raté;rater;VER;VERB
ratez;rater;VER;VERB
rater;rater;VER;VERB
gâtée;gâter;VER;VERB
gâté;gâter;VER;VERB
gâter;gâter;VER;VERB
tâter;tâter;VER;VERB
rassurée;rassurer;VER;VERB
rassuré;rassurer;VER;VERB
rassurez;rassurer;VER;VERB
rassurer;rassurer;VER;VERB
rassure;rassurer;VER;VERB
lassé;lasser;VER;VERB
lasser;lasser;VER;VERB
masser;masser;VER;VERB
chassés;chasser;VER;VERB
chassée;chasser;VER;VERB
chassé;chasser;VER;VERB
chassez;chasser;VER;VERB
chasser;chasser;VER;VERB
cassés;casser;VER;VERB
cassées;casser;VER;VERB
cassée;casser;VER;VERB
cassé;casser;VER;VERB
cassez;casser;VER;VERB
casser;casser;VER;VERB
passés;passer;VER;VERB
passées;passer;VER;VERB
passée;passer;VER;VERB
passé;passer;VER;VERB
passez;passer;VER;VERB
passer;passer;VER;VERB
rassemblés;rassembler;VER;VERB
rassemblé;rassembler;VER;VERB
rassemblez;rassembler;VER;VERB
rassembler;rassembler;VER;VERB
lasse;lasser;VER;VERB
masse;masser;VER;VERB
chasses;chasser;VER;VERB
chasse;chasser;VER;VERB
fasses;faire;VER;VERB
fasse;faire;VER;VERB
casses;casser;VER;VERB
casse;casser;VER;VERB
passes;passer;VER;VERB
passe;passer;VER;VERB
parais;parer;VER;VERB
parais;paraître;VER;VERB
charmé;charmer;VER;VERB
charmer;charmer;VER;VERB
marres;marrer;VER;VERB
marre;marrer;VER;VERB
barre;barrer;VER;VERB
pars;partir;VER;VERB
pare;parer;VER;VERB
gare;garer;VER;VERB
marché;marcher;VER;VERB
marchez;marcher;VER;VERB
marcher;marcher;VER;VERB
marches;marcher;VER;VERB
marche;marcher;VER;VERB
marque;marquer;VER;VERB
capte;capter;VER;VERB
rapprochez;rapprocher;VER;VERB
rapprocher;rapprocher;VER;VERB
rapproche;rapprocher;VER;VERB
rapporterai;rapporter;VER;VERB
rapportera;rapporter;VER;VERB
rapportée;rapporter;VER;VERB
rapporté;rapporter;VER;VERB
rapportez;rapporter;VER;VERB
rapporter;rapporter;VER;VERB
rapportent;rapporter;VER;VERB
rapporte;rapporter;VER;VERB
rappliquer;rappliquer;VER;VERB
rapplique;rappliquer;VER;VERB
rappelons;rappeler;VER;VERB
rappellerai;rappeler;VER;VERB
rappelleras;rappeler;VER;VERB
rappellera;rappeler;VER;VERB
rappelée;rappeler;VER;VERB
rappelé;rappeler;VER;VERB
rappelez;rappeler;VER;VERB
rappeler;rappeler;VER;VERB
rappelais;rappeler;VER;VERB
rappelles;rappeler;VER;VERB
rappelle;rappeler;VER;VERB
shoote;shooter;VER;VERB
foutent;foutre;VER;VERB
foute;foutre;VER;VERB
coûtent;coûter;VER;VERB
coûte;coûter;VER;VERB
doutes;douter;VER;VERB
doutent;douter;VER;VERB
doute;douter;VER;VERB
goûtes;goûter;VER;VERB
goûte;goûter;VER;VERB
rentres;rentrer;VER;VERB
rentre;rentrer;VER;VERB
damné;damner;VER;VERB
ranimer;ranimer;VER;VERB
manges;manger;VER;VERB
mange;manger;VER;VERB
changes;changer;VER;VERB
change;changer;VER;VERB
venge;venger;VER;VERB
ranges;ranger;VER;VERB
range;ranger;VER;VERB
canaliser;canaliser;VER;VERB
mens;mentir;VER;VERB
sens;sentir;VER;VERB
vends;vendre;VER;VERB
rends;rendre;VER;VERB
pends;pendre;VER;VERB
tends;tendre;VER;VERB
ramènerai;ramener;VER;VERB
ramènera;ramener;VER;VERB
ramenons;ramener;VER;VERB
ramenés;ramener;VER;VERB
ramenée;ramener;VER;VERB
ramené;ramener;VER;VERB
ramenez;ramener;VER;VERB
ramener;ramener;VER;VERB
ramènes;ramener;VER;VERB
ramène;ramener;VER;VERB
salue;saluer;VER;VERB
valu;valoir;VER;VERB
fallu;falloir;VER;VERB
rallumer;rallumer;VER;VERB
rallume;rallumer;VER;VERB
salis;salir;VER;VERB
salie;salir;VER;VERB
sali;salir;VER;VERB
salé;saler;VER;VERB
valez;valoir;VER;VERB
calé;caler;VER;VERB
râler;râler;VER;VERB
balaie;balayer;VER;VERB
salas;saler;VER;VERB
rajouté;rajouter;VER;VERB
rajouter;rajouter;VER;VERB
rajoutes;rajouter;VER;VERB
rajoute;rajouter;VER;VERB
sers;servir;VER;VERB
nés;naître;VER;VERB
nées;naître;VER;VERB
née;naître;VER;VERB
né;naître;VER;VERB
baisés;baiser;VER;VERB
baisée;baiser;VER;VERB
baisé;baiser;VER;VERB
baiser;baiser;VER;VERB
baises;baiser;VER;VERB
baise;baiser;VER;VERB
pèse;peser;VER;VERB
taise;taire;VER;VERB
gère;gérer;VER;VERB
serres;serrer;VER;VERB
serre;serrer;VER;VERB
faire;faire;VER;VERB
perds;perdre;VER;VERB
taire;taire;VER;VERB
sème;semer;VER;VERB
mêles;mêler;VER;VERB
mêle;mêler;VER;VERB
gèle;geler;VER;VERB
vaille;valoir;VER;VERB
faille;failler;VER;VERB
caille;cailler;VER;VERB
taille;tailler;VER;VERB
règle;régler;VER;VERB
cédé;céder;VER;VERB
cédez;céder;VER;VERB
céder;céder;VER;VERB
cède;céder;VER;VERB
mets;mettre;VER;VERB
sais;savoir;VER;VERB
vais;aller;VER;VERB
faits;faire;VER;VERB
fais;faire;VER;VERB
paies;payer;VER;VERB
paie;payer;VER;VERB
tais;taire;VER;VERB
raffole;raffoler;VER;VERB
racontes;raconter;VER;VERB
racontent;raconter;VER;VERB
raconte;raconter;VER;VERB
fassiez;faire;VER;VERB
passiez;passer;VER;VERB
rachète;racheter;VER;VERB
racheté;racheter;VER;VERB
racheter;racheter;VER;VERB
cacha;cacher;VER;VERB
raccroché;raccrocher;VER;VERB
raccrochez;raccrocher;VER;VERB
raccrocher;raccrocher;VER;VERB
raccroche;raccrocher;VER;VERB
raccompagnée;raccompagner;VER;VERB
raccompagné;raccompagner;VER;VERB
raccompagnez;raccompagner;VER;VERB
raccompagner;raccompagner;VER;VERB
raccompagne;raccompagner;VER;VERB
rabattre;rabattre;VER;VERB
rabaisser;rabaisser;VER;VERB
vas;aller;VER;VERB
va;aller;VER;VERB
bats;battre;VER;VERB
enfant;enfant;NOM;NOUN
fanfan;fanfan;NOM;NOUN
man;man;NOM;NOUN
kif;kif;NOM;NOUN
deal;deal;NOM;NOUN
in;in;ADJ;ADJ
fines;fin;ADJ;ADJ
fine;fin;ADJ;ADJ
fine;fine;NOM;NOUN
